customer_id,customer_name,customer_segment,order_id,order_date,order_year,order_month,month_name,month-year,order_day,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_year,shipping_month,shipping_day,shipping_mode,order_details_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_id,product_name,product_category,product_subcategory,product_manufacturer
322,Harry Greene,Consumer,CA-2015-142727,4/29/2015,2015,4,Apr,Apr-2015,29,Lake Charles,Louisiana,South,United States,70601,5/1/2015,2015,5,1,Second Class,1065,2,0,13,0.25,52,767,"Global Stack Chair without Arms, Black",Furniture,Chairs,Global
625,Resi Pölking,Consumer,CA-2015-142769,9/13/2015,2015,9,Sep,Sep-2015,13,Seattle,Washington,West,United States,98103,9/13/2015,2015,9,13,Same Day,1066,5,0,3,0.47,6,1221,OIC Thumb-Tacks,Office Supplies,Fasteners,OIC
625,Resi Pölking,Consumer,CA-2015-142769,9/13/2015,2015,9,Sep,Sep-2015,13,Seattle,Washington,West,United States,98103,9/13/2015,2015,9,13,Same Day,1067,2,0,2,0.3,7,90,Acme Value Line Scissors,Office Supplies,Supplies,Acme
625,Resi Pölking,Consumer,CA-2015-142769,9/13/2015,2015,9,Sep,Sep-2015,13,Seattle,Washington,West,United States,98103,9/13/2015,2015,9,13,Same Day,1068,3,0,6,0.39,14,393,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,C-Line
625,Resi Pölking,Consumer,CA-2015-142769,9/13/2015,2015,9,Sep,Sep-2015,13,Seattle,Washington,West,United States,98103,9/13/2015,2015,9,13,Same Day,1069,2,0,10,0.43,23,814,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,Holmes
625,Resi Pölking,Consumer,CA-2015-142769,9/13/2015,2015,9,Sep,Sep-2015,13,Seattle,Washington,West,United States,98103,9/13/2015,2015,9,13,Same Day,1070,1,0,24,0.5,49,1738,Xerox 1942,Office Supplies,Paper,Xerox
625,Resi Pölking,Consumer,CA-2015-142769,9/13/2015,2015,9,Sep,Sep-2015,13,Seattle,Washington,West,United States,98103,9/13/2015,2015,9,13,Same Day,1071,2,0,20,0.17,118,1617,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,WD My Passport
625,Resi Pölking,Consumer,CA-2015-142769,9/13/2015,2015,9,Sep,Sep-2015,13,Seattle,Washington,West,United States,98103,9/13/2015,2015,9,13,Same Day,1072,4,0,61,0.42,145,1084,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,Memorex
625,Resi Pölking,Consumer,CA-2015-142769,9/13/2015,2015,9,Sep,Sep-2015,13,Seattle,Washington,West,United States,98103,9/13/2015,2015,9,13,Same Day,1073,2,0,76,0.38,200,1033,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,Logitech
772,Troy Staebel,Consumer,CA-2015-142839,8/16/2015,2015,8,Aug,Aug-2015,16,Philadelphia,Pennsylvania,East,United States,19143,8/20/2015,2015,8,20,Standard Class,1074,6,0.4,-227,-0.27,853,428,Chromcraft Rectangular Conference Tables,Furniture,Tables,Chromcraft
340,Jack Garza,Consumer,CA-2015-142951,10/8/2015,2015,10,Oct,Oct-2015,8,Charlotte,North Carolina,South,United States,28205,10/8/2015,2015,10,8,Same Day,1075,3,0.2,5,0.21,23,1064,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,Maxell
682,Scot Wooten,Consumer,CA-2015-142965,7/20/2015,2015,7,Jul,Jul-2015,20,Springfield,Ohio,East,United States,45503,7/20/2015,2015,7,20,Same Day,1076,1,0.2,-5,-0.2,26,647,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,Fellowes
682,Scot Wooten,Consumer,CA-2015-142965,7/20/2015,2015,7,Jul,Jul-2015,20,Springfield,Ohio,East,United States,45503,7/20/2015,2015,7,20,Same Day,1077,3,0.7,-22,-0.8,27,901,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,Ibico
250,Edward Hooks,Corporate,CA-2015-142979,4/12/2015,2015,4,Apr,Apr-2015,12,Lodi,California,West,United States,95240,4/18/2015,2015,4,18,Standard Class,1078,2,0,16,0.41,40,1319,Prismacolor Color Pencil Set,Office Supplies,Art,Other
338,Ivan Gibson,Consumer,CA-2015-143168,10/18/2015,2015,10,Oct,Oct-2015,18,Seattle,Washington,West,United States,98103,10/23/2015,2015,10,23,Second Class,1079,1,0.2,0,0.35,1,463,Computer Printout Index Tabs,Office Supplies,Binders,Other
338,Ivan Gibson,Consumer,CA-2015-143168,10/18/2015,2015,10,Oct,Oct-2015,18,Seattle,Washington,West,United States,98103,10/23/2015,2015,10,23,Second Class,1080,2,0,28,0.45,62,1719,Xerox 1925,Office Supplies,Paper,Xerox
190,Dan Lawera,Consumer,CA-2015-143182,10/15/2015,2015,10,Oct,Oct-2015,15,Hialeah,Florida,South,United States,33012,10/20/2015,2015,10,20,Standard Class,1081,1,0.2,4,0.26,15,620,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,Executive Impressions
43,Anna Andreadi,Consumer,CA-2015-143210,12/1/2015,2015,12,Dec,Dec-2015,1,Lowell,Massachusetts,East,United States,1852,12/3/2015,2015,12,3,First Class,1082,2,0,3,0.33,10,1595,Ultra Door Push Plate,Furniture,Furnishings,Ultra
43,Anna Andreadi,Consumer,CA-2015-143210,12/1/2015,2015,12,Dec,Dec-2015,1,Lowell,Massachusetts,East,United States,1852,12/3/2015,2015,12,3,First Class,1083,3,0,16,0.34,46,997,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,Linden
43,Anna Andreadi,Consumer,CA-2015-143210,12/1/2015,2015,12,Dec,Dec-2015,1,Lowell,Massachusetts,East,United States,1852,12/3/2015,2015,12,3,First Class,1084,2,0,79,0.29,272,435,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones,Cisco
793,Zuschuss Donatelli,Consumer,CA-2015-143336,8/27/2015,2015,8,Aug,Aug-2015,27,San Francisco,California,West,United States,94109,9/1/2015,2015,9,1,Second Class,1085,2,0,2,0.29,9,1158,Newell 341,Office Supplies,Art,Newell
793,Zuschuss Donatelli,Consumer,CA-2015-143336,8/27/2015,2015,8,Aug,Aug-2015,27,San Francisco,California,West,United States,94109,9/1/2015,2015,9,1,Second Class,1086,4,0.2,7,0.33,23,1643,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,Wilson Jones
793,Zuschuss Donatelli,Consumer,CA-2015-143336,8/27/2015,2015,8,Aug,Aug-2015,27,San Francisco,California,West,United States,94109,9/1/2015,2015,9,1,Second Class,1087,3,0.2,16,0.07,213,438,Cisco SPA 501G IP Phone,Technology,Phones,Cisco
489,Maribeth Dona,Consumer,CA-2015-143371,12/28/2015,2015,12,Dec,Dec-2015,28,Anaheim,California,West,United States,92804,1/3/2016,2016,1,3,Standard Class,1088,5,0,13,0.26,51,73,Acme Box Cutter Scissors,Office Supplies,Supplies,Acme
489,Maribeth Dona,Consumer,CA-2015-143371,12/28/2015,2015,12,Dec,Dec-2015,28,Anaheim,California,West,United States,92804,1/3/2016,2016,1,3,Standard Class,1089,9,0,30,0.03,999,420,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,Carina
699,Shirley Jackson,Consumer,CA-2015-143385,8/31/2015,2015,8,Aug,Aug-2015,31,Santa Fe,New Mexico,West,United States,87505,9/5/2015,2015,9,5,Standard Class,1090,9,0,19,0.2,93,962,KeyTronic KT400U2 - Keyboard - Black,Technology,Accessories,KeyTronic
625,Resi Pölking,Consumer,CA-2015-143413,5/24/2015,2015,5,May,May-2015,24,Baltimore,Maryland,East,United States,21215,5/30/2015,2015,5,30,Standard Class,1091,3,0,57,0.49,116,1740,Xerox 1944,Office Supplies,Paper,Xerox
513,Maurice Satty,Consumer,CA-2015-143637,3/24/2015,2015,3,Mar,Mar-2015,24,Fresno,California,West,United States,93727,3/29/2015,2015,3,29,Second Class,1092,2,0,15,0.36,40,488,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,DAX
278,Evan Henry,Consumer,CA-2015-143840,5/22/2015,2015,5,May,May-2015,22,Decatur,Alabama,South,United States,35601,5/29/2015,2015,5,29,Standard Class,1093,1,0,13,0.28,45,1279,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,Plantronics
278,Evan Henry,Consumer,CA-2015-143840,5/22/2015,2015,5,May,May-2015,22,Decatur,Alabama,South,United States,35601,5/29/2015,2015,5,29,Standard Class,1094,2,0,34,0.25,136,1178,Nortel Networks T7316 E Nt8 B27,Technology,Phones,Nortel
424,Katherine Murray,Home Office,CA-2015-143903,7/20/2015,2015,7,Jul,Jul-2015,20,Dallas,Texas,Central,United States,75217,7/24/2015,2015,7,24,Standard Class,1095,5,0.6,-14,-0.85,17,1618,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,Westinghouse
424,Katherine Murray,Home Office,CA-2015-143903,7/20/2015,2015,7,Jul,Jul-2015,20,Dallas,Texas,Central,United States,75217,7/24/2015,2015,7,24,Standard Class,1096,3,0.2,39,0.11,343,982,Letter Size Cart,Office Supplies,Storage,Other
424,Katherine Murray,Home Office,CA-2015-143903,7/20/2015,2015,7,Jul,Jul-2015,20,Dallas,Texas,Central,United States,75217,7/24/2015,2015,7,24,Standard Class,1097,2,0.3,-140,-0.14,981,828,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Hon
442,Ken Lonsdale,Consumer,CA-2015-143917,7/25/2015,2015,7,Jul,Jul-2015,25,San Francisco,California,West,United States,94122,7/27/2015,2015,7,27,Second Class,1098,4,0,15,0.28,54,652,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,Fellowes
442,Ken Lonsdale,Consumer,CA-2015-143917,7/25/2015,2015,7,Jul,Jul-2015,25,San Francisco,California,West,United States,94122,7/27/2015,2015,7,27,Second Class,1099,8,0,34,0.44,78,1505,Staple-based wall hangings,Furniture,Furnishings,Staple-based wall hangings
442,Ken Lonsdale,Consumer,CA-2015-143917,7/25/2015,2015,7,Jul,Jul-2015,25,San Francisco,California,West,United States,94122,7/27/2015,2015,7,27,Second Class,1100,5,0,328,0.04,8188,806,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,Other
536,Michelle Moray,Consumer,CA-2015-144029,5/26/2015,2015,5,May,May-2015,26,Chicago,Illinois,Central,United States,60623,5/31/2015,2015,5,31,Standard Class,1101,3,0.2,3,0.24,13,525,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,Dixon
536,Michelle Moray,Consumer,CA-2015-144029,5/26/2015,2015,5,May,May-2015,26,Chicago,Illinois,Central,United States,60623,5/31/2015,2015,5,31,Standard Class,1102,3,0.2,8,0.08,103,1384,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,SAFCO
536,Michelle Moray,Consumer,CA-2015-144029,5/26/2015,2015,5,May,May-2015,26,Chicago,Illinois,Central,United States,60623,5/31/2015,2015,5,31,Standard Class,1103,2,0.3,-5,-0.01,360,743,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,Global
227,Denny Joy,Corporate,CA-2015-144071,12/8/2015,2015,12,Dec,Dec-2015,8,San Francisco,California,West,United States,94110,12/15/2015,2015,12,15,Standard Class,1104,2,0,11,0.28,40,1041,Luxo Economy Swing Arm Lamp,Furniture,Furnishings,Luxo
227,Denny Joy,Corporate,CA-2015-144071,12/8/2015,2015,12,Dec,Dec-2015,8,San Francisco,California,West,United States,94110,12/15/2015,2015,12,15,Standard Class,1105,3,0,29,0.36,79,494,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,DAX
325,Heather Kirkland,Corporate,CA-2015-144281,6/10/2015,2015,6,Jun,Jun-2015,10,Detroit,Michigan,Central,United States,48234,6/15/2015,2015,6,15,Second Class,1106,5,0,241,0.49,492,532,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Labels,Other
490,Maribeth Schnelling,Consumer,CA-2015-144407,9/9/2015,2015,9,Sep,Sep-2015,9,Detroit,Michigan,Central,United States,48227,9/15/2015,2015,9,15,Standard Class,1107,7,0,52,0.5,104,122,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,Other
294,Gary Hwang,Consumer,CA-2015-144414,6/17/2015,2015,6,Jun,Jun-2015,17,Seattle,Washington,West,United States,98105,6/21/2015,2015,6,21,Standard Class,1108,3,0,3,0.42,6,592,Eldon Wave Desk Accessories,Furniture,Furnishings,Eldon
294,Gary Hwang,Consumer,CA-2015-144414,6/17/2015,2015,6,Jun,Jun-2015,17,Seattle,Washington,West,United States,98105,6/21/2015,2015,6,21,Standard Class,1109,5,0,9,0.5,18,1216,OIC Binder Clips,Office Supplies,Fasteners,Other
294,Gary Hwang,Consumer,CA-2015-144414,6/17/2015,2015,6,Jun,Jun-2015,17,Seattle,Washington,West,United States,98105,6/21/2015,2015,6,21,Standard Class,1110,3,0.2,1062,0.33,3266,684,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,GBC
390,John Murray,Consumer,CA-2015-144624,11/19/2015,2015,11,Nov,Nov-2015,19,Jamestown,New York,East,United States,14701,11/23/2015,2015,11,23,Standard Class,1111,7,0,1228,0.27,4549,144,Apple iPhone 5,Technology,Phones,Apple
367,Jeremy Pistek,Consumer,CA-2015-144666,11/9/2015,2015,11,Nov,Nov-2015,9,San Francisco,California,West,United States,94110,11/11/2015,2015,11,11,Second Class,1112,7,0,29,0.46,63,1337,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,Other
367,Jeremy Pistek,Consumer,CA-2015-144666,11/9/2015,2015,11,Nov,Nov-2015,9,San Francisco,California,West,United States,94110,11/11/2015,2015,11,11,Second Class,1113,6,0,25,0.27,93,502,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,Decoflex
367,Jeremy Pistek,Consumer,CA-2015-144666,11/9/2015,2015,11,Nov,Nov-2015,9,San Francisco,California,West,United States,94110,11/11/2015,2015,11,11,Second Class,1114,5,0,46,0.48,95,1705,Xerox 1912,Office Supplies,Paper,Xerox
367,Jeremy Pistek,Consumer,CA-2015-144666,11/9/2015,2015,11,Nov,Nov-2015,9,San Francisco,California,West,United States,94110,11/11/2015,2015,11,11,Second Class,1115,2,0.15,10,0.05,223,1437,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,Sauder
367,Jeremy Pistek,Consumer,CA-2015-144666,11/9/2015,2015,11,Nov,Nov-2015,9,San Francisco,California,West,United States,94110,11/11/2015,2015,11,11,Second Class,1116,3,0,3,0.01,341,1373,SAFCO Boltless Steel Shelving,Office Supplies,Storage,SAFCO
367,Jeremy Pistek,Consumer,CA-2015-144666,11/9/2015,2015,11,Nov,Nov-2015,9,San Francisco,California,West,United States,94110,11/11/2015,2015,11,11,Second Class,1117,4,0.2,88,0.13,704,1395,Samsung Galaxy Note 3,Technology,Phones,Samsung
180,Craig Molinari,Corporate,CA-2015-144974,9/26/2015,2015,9,Sep,Sep-2015,26,Philadelphia,Pennsylvania,East,United States,19140,9/30/2015,2015,9,30,Standard Class,1118,5,0.7,-5,-0.77,6,242,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,Avery
180,Craig Molinari,Corporate,CA-2015-144974,9/26/2015,2015,9,Sep,Sep-2015,26,Philadelphia,Pennsylvania,East,United States,19140,9/30/2015,2015,9,30,Standard Class,1119,1,0.2,5,0.23,21,484,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,DAX
180,Craig Molinari,Corporate,CA-2015-144974,9/26/2015,2015,9,Sep,Sep-2015,26,Philadelphia,Pennsylvania,East,United States,19140,9/30/2015,2015,9,30,Standard Class,1120,6,0.2,3,0.08,41,64,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,Acco
189,Dan Campbell,Consumer,CA-2015-145212,9/13/2015,2015,9,Sep,Sep-2015,13,New York City,New York,East,United States,10011,9/19/2015,2015,9,19,Standard Class,1121,3,0,1,0.27,5,1137,Newell 322,Office Supplies,Art,Newell
568,Nick Crebassa,Corporate,CA-2015-145254,7/23/2015,2015,7,Jul,Jul-2015,23,San Francisco,California,West,United States,94122,7/27/2015,2015,7,27,Standard Class,1122,5,0,12,0.29,41,86,Acme Softgrip Scissors,Office Supplies,Supplies,Acme
568,Nick Crebassa,Corporate,CA-2015-145254,7/23/2015,2015,7,Jul,Jul-2015,23,San Francisco,California,West,United States,94122,7/27/2015,2015,7,27,Standard Class,1123,3,0,5,0.11,45,916,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,Imation
568,Nick Crebassa,Corporate,CA-2015-145254,7/23/2015,2015,7,Jul,Jul-2015,23,San Francisco,California,West,United States,94122,7/27/2015,2015,7,27,Standard Class,1124,3,0.2,38,0.13,302,158,AT&T CL2909,Technology,Phones,AT&T
568,Nick Crebassa,Corporate,CA-2015-145254,7/23/2015,2015,7,Jul,Jul-2015,23,San Francisco,California,West,United States,94122,7/27/2015,2015,7,27,Standard Class,1125,6,0.2,60,0.1,605,1612,VTech DS6151,Technology,Phones,Other
687,Sean Miller,Home Office,CA-2015-145317,3/18/2015,2015,3,Mar,Mar-2015,18,Jacksonville,Florida,South,United States,32216,3/23/2015,2015,3,23,Standard Class,1126,3,0.2,1,0.13,8,245,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Avery
687,Sean Miller,Home Office,CA-2015-145317,3/18/2015,2015,3,Mar,Mar-2015,18,Jacksonville,Florida,South,United States,32216,3/23/2015,2015,3,23,Standard Class,1127,3,0.2,6,0.31,19,1507,Staples,Office Supplies,Fasteners,Other
687,Sean Miller,Home Office,CA-2015-145317,3/18/2015,2015,3,Mar,Mar-2015,18,Jacksonville,Florida,South,United States,32216,3/23/2015,2015,3,23,Standard Class,1128,4,0.2,7,0.35,21,1746,Xerox 195,Office Supplies,Paper,Xerox
687,Sean Miller,Home Office,CA-2015-145317,3/18/2015,2015,3,Mar,Mar-2015,18,Jacksonville,Florida,South,United States,32216,3/23/2015,2015,3,23,Standard Class,1129,2,0.2,8,0.26,31,620,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,Executive Impressions
687,Sean Miller,Home Office,CA-2015-145317,3/18/2015,2015,3,Mar,Mar-2015,18,Jacksonville,Florida,South,United States,32216,3/23/2015,2015,3,23,Standard Class,1130,3,0.2,15,0.13,122,480,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,Dana
687,Sean Miller,Home Office,CA-2015-145317,3/18/2015,2015,3,Mar,Mar-2015,18,Jacksonville,Florida,South,United States,32216,3/23/2015,2015,3,23,Standard Class,1131,4,0.5,-16,-0.02,821,802,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines,Hewlett-Packard
687,Sean Miller,Home Office,CA-2015-145317,3/18/2015,2015,3,Mar,Mar-2015,18,Jacksonville,Florida,South,United States,32216,3/23/2015,2015,3,23,Standard Class,1132,6,0.5,-1811,-0.08,22638,445,Cisco TelePresence System EX90 Videoconferencing Unit,Technology,Machines,Cisco
47,Anne McFarland,Consumer,CA-2015-145387,10/31/2015,2015,10,Oct,Oct-2015,31,Cranston,Rhode Island,East,United States,2920,11/2/2015,2015,11,2,Second Class,1133,2,0,5,0.47,10,1366,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,Other
47,Anne McFarland,Consumer,CA-2015-145387,10/31/2015,2015,10,Oct,Oct-2015,31,Cranston,Rhode Island,East,United States,2920,11/2/2015,2015,11,2,Second Class,1134,2,0,4,0.29,15,572,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Eldon
47,Anne McFarland,Consumer,CA-2015-145387,10/31/2015,2015,10,Oct,Oct-2015,31,Cranston,Rhode Island,East,United States,2920,11/2/2015,2015,11,2,Second Class,1135,3,0,8,0.44,18,592,Eldon Wave Desk Accessories,Furniture,Furnishings,Eldon
47,Anne McFarland,Consumer,CA-2015-145387,10/31/2015,2015,10,Oct,Oct-2015,31,Cranston,Rhode Island,East,United States,2920,11/2/2015,2015,11,2,Second Class,1136,2,0,16,0.46,34,708,GBC Recycled VeloBinder Covers,Office Supplies,Binders,GBC
47,Anne McFarland,Consumer,CA-2015-145387,10/31/2015,2015,10,Oct,Oct-2015,31,Cranston,Rhode Island,East,United States,2920,11/2/2015,2015,11,2,Second Class,1137,5,0,19,0.38,49,1038,Lumber Crayons,Office Supplies,Art,Other
47,Anne McFarland,Consumer,CA-2015-145387,10/31/2015,2015,10,Oct,Oct-2015,31,Cranston,Rhode Island,East,United States,2920,11/2/2015,2015,11,2,Second Class,1138,1,0.3,-61,-0.16,386,425,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,Chromcraft
47,Anne McFarland,Consumer,CA-2015-145387,10/31/2015,2015,10,Oct,Oct-2015,31,Cranston,Rhode Island,East,United States,2920,11/2/2015,2015,11,2,Second Class,1139,5,0,481,0.3,1605,846,Hon Pagoda Stacking Chairs,Furniture,Chairs,Hon
759,Tom Boeckenhauer,Consumer,CA-2015-145541,12/14/2015,2015,12,Dec,Dec-2015,14,New York City,New York,East,United States,10024,12/21/2015,2015,12,21,Standard Class,1140,4,0,2240,0.32,7000,879,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,Hewlett-Packard
184,Cynthia Arntzen,Consumer,CA-2015-145576,9/14/2015,2015,9,Sep,Sep-2015,14,Tampa,Florida,South,United States,33614,9/18/2015,2015,9,18,Second Class,1141,3,0.2,4,0.29,13,107,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,Advantus
184,Cynthia Arntzen,Consumer,CA-2015-145576,9/14/2015,2015,9,Sep,Sep-2015,14,Tampa,Florida,South,United States,33614,9/18/2015,2015,9,18,Second Class,1142,5,0.2,1,0.1,13,1422,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Office Supplies,Appliances,Other
693,Shahid Shariari,Consumer,CA-2015-145800,5/30/2015,2015,5,May,May-2015,30,Buffalo Grove,Illinois,Central,United States,60089,6/5/2015,2015,6,5,Standard Class,1143,3,0.5,-185,-0.52,355,428,Chromcraft Rectangular Conference Tables,Furniture,Tables,Chromcraft
497,Mark Packer,Home Office,CA-2015-145926,11/17/2015,2015,11,Nov,Nov-2015,17,Moorhead,Minnesota,Central,United States,56560,11/21/2015,2015,11,21,Standard Class,1144,5,0,82,0.17,480,768,Global Super Steno Chair,Furniture,Chairs,Global
430,Kean Takahito,Consumer,CA-2015-146283,9/8/2015,2015,9,Sep,Sep-2015,8,Houston,Texas,Central,United States,77036,9/15/2015,2015,9,15,Standard Class,1145,2,0.2,6,0.35,18,734,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,Other
430,Kean Takahito,Consumer,CA-2015-146283,9/8/2015,2015,9,Sep,Sep-2015,8,Houston,Texas,Central,United States,77036,9/15/2015,2015,9,15,Standard Class,1146,6,0.2,61,0.34,182,1464,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper,Other
